dt,"time",device_name,house_number,user_id,country_code,program_title,season,season_episode,genre,product_type
2018-10-01,13:09:00,atv,20505415,62215F1CDB547A33,no,Love Island Norge,1,S01E32,Own Production,svod
2018-10-01,19:32:07,atv,20494606,183491C58ACC025A,se,Parneviks,4,S04E08,Own Production,svod
2018-10-01,17:44:56,ios,20512674,6nkLarMs_7M_Kau3UQhXaDoUlgkQs_fQ,dk,The Fosters,5,S05E05,Series Other,svod
2018-10-01,07:25:24,samsung2013xdk,20248495,b8GyBJ1usnJMKUWGJMH8YUmGMKMHFPY7,se,Blaze and the Monster Machines,1,S01E18,Series Kids,svod
2018-10-01,04:44:47,ios,20365612,xxe_wfyn0oyd6tBQrVSwSbT4icxMxwMY,no,Superoppusserne,2,S02E05,Own Production,svod
2018-10-01,07:56:28,pchls,20522748,981759DF4D04CA4C,dk,S.W.A.T.,2,S02E01,Series Other,svod
2018-10-01,15:56:09,chromecast,20401223,OtY408sp6ZxaQOqfvim72mjOZ55dNtMO,se,Prison Break,4,S04E22,Series Other,svod
2018-10-01,14:12:39,chromecast,20401221,OtY408sp6ZxaQOqfvim72mjOZ55dNtMO,se,Prison Break,4,S04E20,Series Other,svod
2018-10-01,17:43:48,atv,20368349,F3FD7D540CC5A908,no,The Blacklist: Redemption,1,S01E02,Series Other,svod
2018-10-01,05:35:15,atv,20328014,9pwLxiGPRvf6uQr7JhTBkjCIHSmGVxec,no,PAW Patrol,3,S03E04,Series Kids,svod
2018-10-01,15:11:39,ios,V12267,ZV27gkduPvAonE1ave8TtLFf_FQoujp5,dk,Victorious,1,S01E07,Series Kids,svod
2018-10-01,17:13:45,atv,20519544,_7hEBJI7FBI58Co2ryd6K22ezedKNWD4,dk,Robinson Ekspeditionen,20,S20E06,Own Production,svod
2018-10-01,19:34:49,ios,0182201810011900,912C0E0860CC1A81,se,Hemliga beundrare,"","",Other,svod
2018-10-01,13:34:27,ios,V46433,7F34FB4B8FF8CF4D,dk,iCarly,3,S03E05,Series Kids,svod
2018-10-01,04:44:45,ios,S16310,RCxU9ZhCy4JzcdkY8Ur6rw9HmdoFCN7D,dk,The Twilight Saga: New Moon,"","",Movies Other,svod
2018-10-01,20:08:56,samsung2013xdk,20302629,Nmgd9cGBckPpvKJPDMnecH1DGvuZjqaa,dk,The Affair,2,S02E01,Series Other,svod
2018-10-01,22:07:22,chromecast,20451547,G63vc7YCRw59QLCGsj2Cl0UY1_9mfDO3,se,Blindspot,3,S03E07,Series Other,svod
2018-10-01,22:22:33,chromecast,20470908,9FB8BC258F6822F0,dk,Futurama,7,S07E09,Series Other,svod
2018-10-01,15:30:32,pcdash,20209073,3VGcBGgFfhOquj2Ar5cdyc_ZFqpoqUlF,se,South Park,7,S07E14,Series Other,svod
2018-10-01,15:11:34,pcdash,20519544,BFROT4r9pWKup9r3rAGdOOj_JXgWEbK0,dk,Robinson Ekspeditionen,20,S20E06,Own Production,svod
2018-10-01,15:48:42,ios,20519544,FOmOeJ_aK74qY0X0yQqU04i2lYgDcqgR,dk,Robinson Ekspeditionen,20,S20E06,Own Production,svod
2018-10-01,02:24:30,ps4xdk,20509606,0U6M6p3dtV36NFQ77lQ76tjvMkR9z1iT,dk,The Cleveland Show,4,S04E20,Series Other,svod
2018-10-01,12:13:03,ps4xdk,20509609,0U6M6p3dtV36NFQ77lQ76tjvMkR9z1iT,dk,The Cleveland Show,4,S04E23,Series Other,svod
2018-10-01,00:42:27,ps4xdk,20509601,0U6M6p3dtV36NFQ77lQ76tjvMkR9z1iT,dk,The Cleveland Show,4,S04E15,Series Other,svod
2018-10-01,01:43:41,ps4xdk,20509604,0U6M6p3dtV36NFQ77lQ76tjvMkR9z1iT,dk,The Cleveland Show,4,S04E18,Series Other,svod
2018-10-01,15:30:17,chromecast,20466554,3WMt0c5I83u6uFbQp_TJqKju78A7YX8i,se,Wild Card,"","",Movies Other,svod
2018-10-01,16:27:48,samsung2016xdk,20471972,fzR2RAzon8X1NMTf0RY6RzGvc4IFGhG5,se,Coco,"","",Movies Kids,svod
2018-10-01,20:17:14,chromecast,20519539,oTiQWnVSHcmS6wmguSAFMe72mkJ5Evq6,dk,Robinson Ekspeditionen,20,S20E01,Own Production,svod
2018-10-01,16:15:27,lg2017xdk,20236857,usLXseEwlP2_OHOZ0CGhcrNrfyl7of1C,dk,Peppa Pig,1,S01E26,Series Kids,svod
2018-10-01,15:29:23,lg2017xdk,20236848,usLXseEwlP2_OHOZ0CGhcrNrfyl7of1C,dk,Peppa Pig,1,S01E17,Series Kids,svod
2018-10-01,17:01:38,lg2017xdk,20236866,usLXseEwlP2_OHOZ0CGhcrNrfyl7of1C,dk,Peppa Pig,1,S01E35,Series Kids,svod
2018-10-01,19:04:49,lg2017xdk,20519544,usLXseEwlP2_OHOZ0CGhcrNrfyl7of1C,dk,Robinson Ekspeditionen,20,S20E06,Own Production,svod
2018-10-01,16:51:24,lg2017xdk,20236864,usLXseEwlP2_OHOZ0CGhcrNrfyl7of1C,dk,Peppa Pig,1,S01E33,Series Kids,svod
2018-10-01,18:04:27,ios,V45303,E0634224DFA6CD77,dk,Bubble Guppies,1,S01E07,Series Kids,svod
2018-10-01,19:40:21,atv,20514850,3DB44BE2B0B8445D,se,Ingen utan skuld,1,S01E02,Series Other,svod
2018-10-01,11:06:24,atv,20378117,Nr7bE3M4A1pbl2JxzmPidARZlpXqjTIp,se,American Dad,1,S01E03,Series Other,svod
2018-10-01,09:57:29,pchls,20429462,dZH43oMINtJ38Yo6iV3DIcfTrwm_IiFD,no,The Fosters,4,S04E01,Series Other,svod
2018-10-01,18:10:37,atv,20366829,cBpQOlZvOgWFWQABGgiupZ1ma7JAQjRT,se,NCIS,14,S14E02,Series Other,svod
2018-10-01,13:45:09,ios,20293794,UOpVvqhow73UL8sEnmUQP6FScWjDl1lY,dk,The Thundermans,1,S01E08,Series Kids,svod
2018-10-01,14:34:17,chromecast,V12353,UOpVvqhow73UL8sEnmUQP6FScWjDl1lY,dk,Big Time Rush,1,S01E02,Series Kids,svod
2018-10-01,16:41:41,chromecast,V12355,UOpVvqhow73UL8sEnmUQP6FScWjDl1lY,dk,Big Time Rush,1,S01E04,Series Kids,svod
2018-10-01,09:19:49,pchls,20540186,8863F6ED0A2A5EA9,se,Formula 1 Live,2015,"",Sports,svod
2018-10-01,13:55:47,atv,20475086,24A891F4B50E24B8,no,Dora and Friends: Into the City!,2,S02E05,Series Kids,svod
2018-10-01,16:51:12,ios,20395859,E20E20F41E6F5C86,dk,Ben 10,1,S01E02,Series Kids,svod
2018-10-01,16:21:58,pcdash,20477566,IrEwQRRmEgdTr86sEFVVmI5cohkeR45r,dk,Girls Trip,"","",Movies Other,svod
2018-10-01,19:10:54,samsung2018xdk,20501983,uQV0X_xBQvEK05PH90V_jNOjEA1d0j9z,se,Paradise Hotel Sverige,9,S09E13,Own Production,svod
2018-10-01,17:59:35,atv,20505405,G69nO6wby8s_s6ATUVF7yK9Q9xG_oSaf,no,Love Island Norge,1,S01E24,Own Production,svod
2018-10-01,17:08:53,pchls,20468131,tCg_OPK8J55isLcgAOk0UBwfZoFgCg5K,dk,Better Things,1,S01E04,Series Other,svod
2018-10-01,13:27:06,pcdash,20505412,9Lx5boeHzpnZSzev4PvcyA8waEs1YtQk,no,Love Island Norge,1,S01E30,Own Production,svod
2018-10-01,19:50:36,ios,20478632,Ysi0egl0PaEC4_QDZVE08Z_e_iFhrHqu,se,Paradise Hotel Norge,10,S10E31,Own Production,svod
2018-10-01,18:04:57,atv,20519544,036ED90D48026DE2,dk,Robinson Ekspeditionen,20,S20E06,Own Production,svod
2018-10-01,17:21:38,pcdashpr,20519544,ED71F6CFC38880AC,dk,Robinson Ekspeditionen,20,S20E06,Own Production,svod
2018-10-01,13:28:44,lg2016xdk,20531443,VlYpYgoe09B864jCuyKj0SK_R8RPbECB,dk,The Walking Dead,7,S07E05,Series Other,svod
2018-10-01,05:36:54,chromecast,V21879,z9OGC0umkVfbWornTYE22Lv5pAvVxBuY,no,Family Guy,6,S06E14,Series Other,svod
2018-10-01,20:54:28,atv,V26690,z9OGC0umkVfbWornTYE22Lv5pAvVxBuY,no,Family Guy,9,S09E09,Series Other,svod
2018-10-01,09:24:39,chromecast,V21887,z9OGC0umkVfbWornTYE22Lv5pAvVxBuY,no,Family Guy,7,S07E06,Series Other,svod
2018-10-01,06:42:19,chromecast,V21882,z9OGC0umkVfbWornTYE22Lv5pAvVxBuY,no,Family Guy,6,S06E17,Series Other,svod
2018-10-01,03:47:38,chromecast,V21874,z9OGC0umkVfbWornTYE22Lv5pAvVxBuY,no,Family Guy,6,S06E09,Series Other,svod
2018-10-01,20:09:37,chromecast,V26687,z9OGC0umkVfbWornTYE22Lv5pAvVxBuY,no,Family Guy,9,S09E06,Series Other,svod
2018-10-01,06:32:40,ps4xdk,20533848,2NJ8kCHxIFRYZsPmdwHsFgN_vDWuVKdX,dk,Luksusfælden,21,S21E04,Own Production,svod
2018-10-01,06:56:35,ios,20525542,58A2D605ABBAC778,se,Efterlyst,52,S52E04,Own Production,svod
2018-10-01,12:39:47,pcdash,20470931,2x8ae3LRN5jAc9KsqvKKvvzHDYrZ_UNU,fi,Futurama,9,S09E04,Series Other,svod
2018-10-01,04:10:14,pcdash,20470950,2x8ae3LRN5jAc9KsqvKKvvzHDYrZ_UNU,fi,Futurama,10,S10E09,Series Other,svod
2018-10-01,02:07:06,pcdash,20470944,2x8ae3LRN5jAc9KsqvKKvvzHDYrZ_UNU,fi,Futurama,10,S10E03,Series Other,svod
2018-10-01,19:47:43,androiddash,20533534,5_QU_fjyldjcTH4qV3vzhc1J6n8YnbeQ,fi,Ligue 2 live,"","",Sports,svod
2018-10-01,18:35:02,samsung2014xdk,20505415,bHepCz0gGkTmpVX9agYL0tRI6DZWtIsu,no,Love Island Norge,1,S01E32,Own Production,svod
2018-10-01,18:17:39,ps4xdk,20209160,hPIgc6fwh71vYaMvJ6LoHuEbqxHhk_dH,dk,South Park,1,S01E03,Series Other,svod
2018-10-01,22:04:40,ps4xdk,20209168,hPIgc6fwh71vYaMvJ6LoHuEbqxHhk_dH,dk,South Park,1,S01E11,Series Other,svod
2018-10-01,13:09:26,pcdash,20382153,uO_QmDDE5HrRMw5JF9b1I95nKaOTbd5s,se,Glee,6,S06E03,Series Other,svod
2018-10-01,13:15:11,ps4xdk,20539799,9KBu9WrMbg_Tn4AwGvmy3kVTpSdJ2gkE,dk,Mayweather vs. McGregor,"","",Sports,svod
2018-10-01,04:27:20,androidxdk,20526431,2qLLKewQ_SuIZH7RSIRiFVh_XuhRFv3v,dk,Adventure Time,9,S09E11,Series Kids,svod
2018-10-01,14:38:06,samsung2016xdk,20375776,psYd8vx7V25IaTRAyxkfXNPZYjv9Cxib,no,Wayward Pines,1,S01E08,Series Other,svod
